longitude,latitude,elevation
88.50222222222223,22.558888888888887,-51.0
88.5025,22.558888888888887,-51.0
88.50277777777778,22.558888888888887,-51.0
88.50305555555556,22.558888888888887,-51.0
88.50333333333334,22.558888888888887,-51.0
88.50361111111111,22.558888888888887,-51.0
88.5038888888889,22.558888888888887,-51.0
88.50416666666668,22.558888888888887,-51.0
88.50444444444445,22.558888888888887,-52.0
88.50472222222223,22.558888888888887,-45.0
88.50500000000001,22.558888888888887,-37.0
88.50527777777778,22.558888888888887,-52.0
88.50555555555556,22.558888888888887,-52.0
88.50583333333334,22.558888888888887,-52.0
88.50611111111111,22.558888888888887,-52.0
88.50638888888889,22.558888888888887,-52.0
88.50666666666667,22.558888888888887,-52.0
88.50694444444444,22.558888888888887,-53.0
88.50722222222223,22.558888888888887,-52.0
88.50750000000001,22.558888888888887,-52.0
88.50777777777779,22.558888888888887,-53.0
88.50805555555556,22.558888888888887,-50.0
88.50833333333334,22.558888888888887,-51.0
88.50861111111112,22.558888888888887,-53.0
88.50888888888889,22.558888888888887,-52.0
88.50916666666667,22.558888888888887,-53.0
88.50944444444445,22.558888888888887,-52.0
88.50972222222222,22.558888888888887,-51.0
88.51,22.558888888888887,-51.0
88.50222222222223,22.55861111111111,-52.0
88.5025,22.55861111111111,-51.0
88.50277777777778,22.55861111111111,-51.0
88.50305555555556,22.55861111111111,-51.0
88.50333333333334,22.55861111111111,-51.0
88.50361111111111,22.55861111111111,-51.0
88.5038888888889,22.55861111111111,-53.0
88.50416666666668,22.55861111111111,-52.0
88.50444444444445,22.55861111111111,-52.0
88.50472222222223,22.55861111111111,-49.0
88.50500000000001,22.55861111111111,-36.0
88.50527777777778,22.55861111111111,-51.0
88.50555555555556,22.55861111111111,-52.0
88.50583333333334,22.55861111111111,-52.0
88.50611111111111,22.55861111111111,-53.0
88.50638888888889,22.55861111111111,-52.0
88.50666666666667,22.55861111111111,-52.0
88.50694444444444,22.55861111111111,-53.0
88.50722222222223,22.55861111111111,-53.0
88.50750000000001,22.55861111111111,-52.0
88.50777777777779,22.55861111111111,-51.0
88.50805555555556,22.55861111111111,-50.0
88.50833333333334,22.55861111111111,-50.0
88.50861111111112,22.55861111111111,-50.0
88.50888888888889,22.55861111111111,-51.0
88.50916666666667,22.55861111111111,-53.0
88.50944444444445,22.55861111111111,-51.0
88.50972222222222,22.55861111111111,-51.0
88.51,22.55861111111111,-52.0
88.50222222222223,22.558333333333334,-51.0
88.5025,22.558333333333334,-52.0
88.50277777777778,22.558333333333334,-51.0
88.50305555555556,22.558333333333334,-51.0
88.50333333333334,22.558333333333334,-51.0
88.50361111111111,22.558333333333334,-51.0
88.5038888888889,22.558333333333334,-52.0
88.50416666666668,22.558333333333334,-52.0
88.50444444444445,22.558333333333334,-50.0
88.50472222222223,22.558333333333334,-52.0
88.50500000000001,22.558333333333334,-51.0
88.50527777777778,22.558333333333334,-52.0
88.50555555555556,22.558333333333334,-52.0
88.50583333333334,22.558333333333334,-52.0
88.50611111111111,22.558333333333334,-53.0
88.50638888888889,22.558333333333334,-53.0
88.50666666666667,22.558333333333334,-52.0
88.50694444444444,22.558333333333334,-53.0
88.50722222222223,22.558333333333334,-53.0
88.50750000000001,22.558333333333334,-52.0
88.50777777777779,22.558333333333334,-50.0
88.50805555555556,22.558333333333334,-49.0
88.50833333333334,22.558333333333334,-49.0
88.50861111111112,22.558333333333334,-49.0
88.50888888888889,22.558333333333334,-50.0
88.50916666666667,22.558333333333334,-53.0
88.50944444444445,22.558333333333334,-52.0
88.50972222222222,22.558333333333334,-52.0
88.51,22.558333333333334,-54.0
88.50222222222223,22.558055555555555,-51.0
88.5025,22.558055555555555,-51.0
88.50277777777778,22.558055555555555,-51.0
88.50305555555556,22.558055555555555,-51.0
88.50333333333334,22.558055555555555,-51.0
88.50361111111111,22.558055555555555,-51.0
88.5038888888889,22.558055555555555,-52.0
88.50416666666668,22.558055555555555,-52.0
88.50444444444445,22.558055555555555,-51.0
88.50472222222223,22.558055555555555,-52.0
88.50500000000001,22.558055555555555,-52.0
88.50527777777778,22.558055555555555,-52.0
88.50555555555556,22.558055555555555,-52.0
88.50583333333334,22.558055555555555,-52.0
88.50611111111111,22.558055555555555,-52.0
88.50638888888889,22.558055555555555,-52.0
88.50666666666667,22.558055555555555,-53.0
88.50694444444444,22.558055555555555,-52.0
88.50722222222223,22.558055555555555,-52.0
88.50750000000001,22.558055555555555,-50.0
88.50777777777779,22.558055555555555,-50.0
88.50805555555556,22.558055555555555,-49.0
88.50833333333334,22.558055555555555,-49.0
88.50861111111112,22.558055555555555,-49.0
88.50888888888889,22.558055555555555,-49.0
88.50916666666667,22.558055555555555,-51.0
88.50944444444445,22.558055555555555,-50.0
88.50972222222222,22.558055555555555,-51.0
88.51,22.558055555555555,-52.0
88.50222222222223,22.557777777777776,-51.0
88.5025,22.557777777777776,-51.0
88.50277777777778,22.557777777777776,-51.0
88.50305555555556,22.557777777777776,-51.0
88.50333333333334,22.557777777777776,-52.0
88.50361111111111,22.557777777777776,-52.0
88.5038888888889,22.557777777777776,-52.0
88.50416666666668,22.557777777777776,-52.0
88.50444444444445,22.557777777777776,-52.0
88.50472222222223,22.557777777777776,-52.0
88.50500000000001,22.557777777777776,-52.0
88.50527777777778,22.557777777777776,-52.0
88.50555555555556,22.557777777777776,-52.0
88.50583333333334,22.557777777777776,-52.0
88.50611111111111,22.557777777777776,-51.0
88.50638888888889,22.557777777777776,-52.0
88.50666666666667,22.557777777777776,-53.0
88.50694444444444,22.557777777777776,-53.0
88.50722222222223,22.557777777777776,-53.0
88.50750000000001,22.557777777777776,-52.0
88.50777777777779,22.557777777777776,-51.0
88.50805555555556,22.557777777777776,-50.0
88.50833333333334,22.557777777777776,-49.0
88.50861111111112,22.557777777777776,-48.0
88.50888888888889,22.557777777777776,-46.0
88.50916666666667,22.557777777777776,-49.0
88.50944444444445,22.557777777777776,-50.0
88.50972222222222,22.557777777777776,-51.0
88.51,22.557777777777776,-51.0
88.50222222222223,22.5575,-51.0
88.5025,22.5575,-51.0
88.50277777777778,22.5575,-51.0
88.50305555555556,22.5575,-51.0
88.50333333333334,22.5575,-51.0
88.50361111111111,22.5575,-52.0
88.5038888888889,22.5575,-52.0
88.50416666666668,22.5575,-52.0
88.50444444444445,22.5575,-52.0
88.50472222222223,22.5575,-53.0
88.50500000000001,22.5575,-52.0
88.50527777777778,22.5575,-52.0
88.50555555555556,22.5575,-52.0
88.50583333333334,22.5575,-53.0
88.50611111111111,22.5575,-52.0
88.50638888888889,22.5575,-53.0
88.50666666666667,22.5575,-58.0
88.50694444444444,22.5575,-55.0
88.50722222222223,22.5575,-53.0
88.50750000000001,22.5575,-53.0
88.50777777777779,22.5575,-52.0
88.50805555555556,22.5575,-50.0
88.50833333333334,22.5575,-49.0
88.50861111111112,22.5575,-49.0
88.50888888888889,22.5575,-50.0
88.50916666666667,22.5575,-50.0
88.50944444444445,22.5575,-51.0
88.50972222222222,22.5575,-52.0
88.51,22.5575,-51.0
88.50222222222223,22.557222222222222,-51.0
88.5025,22.557222222222222,-52.0
88.50277777777778,22.557222222222222,-52.0
88.50305555555556,22.557222222222222,-52.0
88.50333333333334,22.557222222222222,-51.0
88.50361111111111,22.557222222222222,-52.0
88.5038888888889,22.557222222222222,-52.0
88.50416666666668,22.557222222222222,-52.0
88.50444444444445,22.557222222222222,-52.0
88.50472222222223,22.557222222222222,-53.0
88.50500000000001,22.557222222222222,-53.0
88.50527777777778,22.557222222222222,-52.0
88.50555555555556,22.557222222222222,-53.0
88.50583333333334,22.557222222222222,-54.0
88.50611111111111,22.557222222222222,-55.0
88.50638888888889,22.557222222222222,-53.0
88.50666666666667,22.557222222222222,-52.0
88.50694444444444,22.557222222222222,-51.0
88.50722222222223,22.557222222222222,-50.0
88.50750000000001,22.557222222222222,-55.0
88.50777777777779,22.557222222222222,-53.0
88.50805555555556,22.557222222222222,-52.0
88.50833333333334,22.557222222222222,-50.0
88.50861111111112,22.557222222222222,-51.0
88.50888888888889,22.557222222222222,-51.0
88.50916666666667,22.557222222222222,-51.0
88.50944444444445,22.557222222222222,-52.0
88.50972222222222,22.557222222222222,-52.0
88.51,22.557222222222222,-54.0
88.50222222222223,22.556944444444444,-52.0
88.5025,22.556944444444444,-52.0
88.50277777777778,22.556944444444444,-52.0
88.50305555555556,22.556944444444444,-51.0
88.50333333333334,22.556944444444444,-52.0
88.50361111111111,22.556944444444444,-54.0
88.5038888888889,22.556944444444444,-53.0
88.50416666666668,22.556944444444444,-52.0
88.50444444444445,22.556944444444444,-52.0
88.50472222222223,22.556944444444444,-53.0
88.50500000000001,22.556944444444444,-52.0
88.50527777777778,22.556944444444444,-53.0
88.50555555555556,22.556944444444444,-53.0
88.50583333333334,22.556944444444444,-54.0
88.50611111111111,22.556944444444444,-54.0
88.50638888888889,22.556944444444444,-52.0
88.50666666666667,22.556944444444444,-52.0
88.50694444444444,22.556944444444444,-49.0
88.50722222222223,22.556944444444444,-51.0
88.50750000000001,22.556944444444444,-54.0
88.50777777777779,22.556944444444444,-53.0
88.50805555555556,22.556944444444444,-51.0
88.50833333333334,22.556944444444444,-52.0
88.50861111111112,22.556944444444444,-53.0
88.50888888888889,22.556944444444444,-53.0
88.50916666666667,22.556944444444444,-53.0
88.50944444444445,22.556944444444444,-53.0
88.50972222222222,22.556944444444444,-52.0
88.51,22.556944444444444,-52.0
88.50222222222223,22.556666666666665,-53.0
88.5025,22.556666666666665,-52.0
88.50277777777778,22.556666666666665,-52.0
88.50305555555556,22.556666666666665,-51.0
88.50333333333334,22.556666666666665,-52.0
88.50361111111111,22.556666666666665,-52.0
88.5038888888889,22.556666666666665,-52.0
88.50416666666668,22.556666666666665,-52.0
88.50444444444445,22.556666666666665,-52.0
88.50472222222223,22.556666666666665,-52.0
88.50500000000001,22.556666666666665,-52.0
88.50527777777778,22.556666666666665,-52.0
88.50555555555556,22.556666666666665,-52.0
88.50583333333334,22.556666666666665,-54.0
88.50611111111111,22.556666666666665,-53.0
88.50638888888889,22.556666666666665,-52.0
88.50666666666667,22.556666666666665,-51.0
88.50694444444444,22.556666666666665,-52.0
88.50722222222223,22.556666666666665,-53.0
88.50750000000001,22.556666666666665,-53.0
88.50777777777779,22.556666666666665,-53.0
88.50805555555556,22.556666666666665,-53.0
88.50833333333334,22.556666666666665,-53.0
88.50861111111112,22.556666666666665,-55.0
88.50888888888889,22.556666666666665,-54.0
88.50916666666667,22.556666666666665,-53.0
88.50944444444445,22.556666666666665,-53.0
88.50972222222222,22.556666666666665,-52.0
88.51,22.556666666666665,-52.0
88.50222222222223,22.55638888888889,-51.0
88.5025,22.55638888888889,-51.0
88.50277777777778,22.55638888888889,-51.0
88.50305555555556,22.55638888888889,-51.0
88.50333333333334,22.55638888888889,-52.0
88.50361111111111,22.55638888888889,-53.0
88.5038888888889,22.55638888888889,-50.0
88.50416666666668,22.55638888888889,-51.0
88.50444444444445,22.55638888888889,-52.0
88.50472222222223,22.55638888888889,-52.0
88.50500000000001,22.55638888888889,-53.0
88.50527777777778,22.55638888888889,-53.0
88.50555555555556,22.55638888888889,-53.0
88.50583333333334,22.55638888888889,-53.0
88.50611111111111,22.55638888888889,-53.0
88.50638888888889,22.55638888888889,-52.0
88.50666666666667,22.55638888888889,-51.0
88.50694444444444,22.55638888888889,-50.0
88.50722222222223,22.55638888888889,-51.0
88.50750000000001,22.55638888888889,-52.0
88.50777777777779,22.55638888888889,-53.0
88.50805555555556,22.55638888888889,-52.0
88.50833333333334,22.55638888888889,-54.0
88.50861111111112,22.55638888888889,-55.0
88.50888888888889,22.55638888888889,-55.0
88.50916666666667,22.55638888888889,-53.0
88.50944444444445,22.55638888888889,-50.0
88.50972222222222,22.55638888888889,-50.0
88.51,22.55638888888889,-52.0
88.50222222222223,22.55611111111111,-51.0
88.5025,22.55611111111111,-51.0
88.50277777777778,22.55611111111111,-51.0
88.50305555555556,22.55611111111111,-52.0
88.50333333333334,22.55611111111111,-52.0
88.50361111111111,22.55611111111111,-52.0
88.5038888888889,22.55611111111111,-52.0
88.50416666666668,22.55611111111111,-52.0
88.50444444444445,22.55611111111111,-52.0
88.50472222222223,22.55611111111111,-51.0
88.50500000000001,22.55611111111111,-51.0
88.50527777777778,22.55611111111111,-50.0
88.50555555555556,22.55611111111111,-52.0
88.50583333333334,22.55611111111111,-52.0
88.50611111111111,22.55611111111111,-53.0
88.50638888888889,22.55611111111111,-53.0
88.50666666666667,22.55611111111111,-51.0
88.50694444444444,22.55611111111111,-49.0
88.50722222222223,22.55611111111111,-52.0
88.50750000000001,22.55611111111111,-53.0
88.50777777777779,22.55611111111111,-53.0
88.50805555555556,22.55611111111111,-54.0
88.50833333333334,22.55611111111111,-53.0
88.50861111111112,22.55611111111111,-54.0
88.50888888888889,22.55611111111111,-54.0
88.50916666666667,22.55611111111111,-54.0
88.50944444444445,22.55611111111111,-51.0
88.50972222222222,22.55611111111111,-51.0
88.51,22.55611111111111,-53.0
88.50222222222223,22.55583333333333,-51.0
88.5025,22.55583333333333,-51.0
88.50277777777778,22.55583333333333,-51.0
88.50305555555556,22.55583333333333,-52.0
88.50333333333334,22.55583333333333,-52.0
88.50361111111111,22.55583333333333,-52.0
88.5038888888889,22.55583333333333,-52.0
88.50416666666668,22.55583333333333,-52.0
88.50444444444445,22.55583333333333,-52.0
88.50472222222223,22.55583333333333,-51.0
88.50500000000001,22.55583333333333,-50.0
88.50527777777778,22.55583333333333,-51.0
88.50555555555556,22.55583333333333,-50.0
88.50583333333334,22.55583333333333,-51.0
88.50611111111111,22.55583333333333,-52.0
88.50638888888889,22.55583333333333,-52.0
88.50666666666667,22.55583333333333,-52.0
88.50694444444444,22.55583333333333,-52.0
88.50722222222223,22.55583333333333,-53.0
88.50750000000001,22.55583333333333,-53.0
88.50777777777779,22.55583333333333,-53.0
88.50805555555556,22.55583333333333,-52.0
88.50833333333334,22.55583333333333,-53.0
88.50861111111112,22.55583333333333,-54.0
88.50888888888889,22.55583333333333,-53.0
88.50916666666667,22.55583333333333,-53.0
88.50944444444445,22.55583333333333,-53.0
88.50972222222222,22.55583333333333,-51.0
88.51,22.55583333333333,-53.0
